LSOA11CD,AverageTravelDistance,AccessibilityViaPublicTransport,OnlineGroceryAvailability
S01010591,5.051,24.34392112,3
S01010592,3.906,20.65269646,4
S01010593,4.271,20.17402207,4
S01010594,4.131,14.1340494,4
S01010595,3.914,9.962747909,4
S01010596,5.451,30.77181355,3
S01010597,5.009,16.42391693,3
S01010598,5.059,21.08716859,3
S01010599,5.354,24.2808855,4
S01010600,4.321,13.82866905,4
S01010601,4.562,14.57282486,4
S01010602,4.992,20.3764751,4
S01010603,4.722,17.28424289,4
S01010604,4.646,19.73327935,4
S01010605,5.035,14.30767957,4
S01010606,3.692,10.49170037,4
S01010607,4.09,10.25745567,4
S01010608,3.796,14.07303492,4
S01010609,3.892,15.75553509,4
S01010610,4.453,11.9338913,4
S01010611,3.749,14.07825676,4
S01010612,3.658,12.24739437,4
S01010613,3.629,11.68418696,4
S01010614,3.803,17.12049815,4
S01010615,4.097,17.49124697,4
S01010616,3.694,12.7990479,4
S01010617,3.619,18.92982854,4
S01010618,3.744,17.63407738,4
S01010619,3.923,7.465558682,4
S01010620,3.671,2.895249604,4
S01010621,3.785,5.722987288,4
S01010622,3.809,10.12310185,4
S01010623,3.773,14.8638812,4
S01010624,3.769,10.69951952,4
S01010625,3.778,8.46759542,4
S01010626,3.815,7.796709802,4
S01010627,3.878,7.636229216,4
S01010628,3.785,6.211913947,4
S01010629,3.753,6.268408393,4
S01010630,4.007,9.486143345,4
S01010631,3.861,11.63021916,4
S01010632,3.973,8.525349687,4
S01010633,4.321,14.38834783,4
S01010634,4.201,13.55990226,4
S01010635,4.131,12.81810087,4
S01010636,4.104,9.609161567,4
S01010637,3.84,9.325735568,4
S01010638,4.1,7.812141148,4
S01010639,4.066,6.429864035,4
S01010640,3.747,5.496654412,4
S01010641,4.19,7.230788177,4
S01010642,4.337,5.248052147,4
S01010643,4.925,11.31102564,4
S01010644,4.704,9.613612351,4
S01010645,5.105,17.08763109,4
S01010646,5.248,9.539103139,4
S01010647,4.883,9.650057471,4
S01010648,4.5,9.469819508,4
S01010649,4.783,8.281762226,4
S01010650,5.644,19.80273092,4
S01010651,4.897,12.86517433,4
S01010652,5.078,14.01620245,4
S01010653,4.888,14.24050942,4
S01010654,4.808,14.96118283,4
S01010655,26.274,43.09338428,2
S01010656,17.545,20.06264211,2
S01010657,17.576,36.11916406,2
S01010658,10.325,26.92028005,4
S01010659,14.237,22.8026659,3
S01010660,15.05,7.229736842,3
S01010661,14.667,4.357318339,3
S01010662,12.721,15.47773747,3
S01010663,16.095,14.72687697,2
S01010664,25.182,55.66540751,2
S01010665,28.109,53.30798611,3
S01010666,21.135,38.46830603,2
S01010667,21.485,45.18619107,2
S01010668,44.489,20.69502715,2
S01010669,24.505,72.07203125,2
S01010670,14.53,25.07218569,2
S01010671,9.23,31.19309868,1
S01010672,2.789,6.753678737,2
S01010673,3.763,13.06671875,1
S01010674,3.003,17.00917712,1
S01010675,17.524,51.56444599,0
S01010676,16.099,40.49530942,0
S01010677,13.043,71.05321025,0
S01010678,22.045,46.23633786,0
S01010679,1.3,5.695197595,0
S01010680,1.128,7.676125592,0
S01010681,1.148,10.46899592,0
S01010682,10.458,31.86453249,0
S01010683,22.746,41.29534872,0
S01010684,23.518,73.81848735,0
S01010685,31.931,84.19264778,0
S01010686,32.72,37.05519793,1
S01010687,41.288,24.82342681,1
S01010688,32.691,153.9289414,1
S01010689,24.514,113.7489019,1
S01010690,0.4,4.831556535,2
S01010691,2.388,58.87918624,2
S01010692,0.873,10.25575434,2
S01010693,16.546,59.55722574,1
S01010694,27.876,52.03508016,1
S01010695,9.397,23.5615251,3
S01010696,12.676,18.28236486,3
S01010697,14.775,30.56227718,3
S01010698,21.268,45.69097349,2
S01010699,12.984,25.71170455,2
S01010700,12.543,29.5726207,3
S01010701,12.644,18.44671449,3
S01010702,12.887,36.30751418,2
S01010703,12.421,23.66788392,3
S01010704,12.885,14.42253799,3
S01010705,13.049,15.2442975,3
S01010706,13.088,11.78372675,3
S01010707,10.413,24.03185804,3
S01010708,11.381,9.764862888,3
S01010709,10.615,10.76916107,3
S01010710,11.448,13.72958877,3
S01010711,11.394,12.99145887,3
S01010712,9.827,12.21861761,3
S01010713,9.571,10.74661452,3
S01010714,8.943,8.614629011,3
S01010715,9.297,8.745199715,3
S01010716,9.432,4.841272523,3
S01010717,9.063,10.8172182,3
S01010718,10.123,17.79348677,3
S01010719,14.263,36.7075,3
S01010720,13.456,32.76249319,3
S01010721,13.113,32.13135071,3
S01010722,12.104,24.99102076,3
S01010723,13.213,38.93429245,3
S01010724,10.544,27.02180524,3
S01010725,7.649,24.20103654,4
S01010726,6.294,17.65432953,4
S01010727,11.0,38.58044574,3
S01010728,11.286,32.43189539,3
S01010729,11.198,22.52602697,3
S01010730,11.956,49.32452268,3
S01010731,17.874,51.93057119,3
S01010732,13.977,10.1720744,2
S01010733,13.579,7.021586207,2
S01010734,13.8,8.862838847,2
S01010735,13.383,8.398870342,2
S01010736,13.249,7.80631,2
S01010737,12.608,7.571264451,2
S01010738,13.059,10.03184307,2
S01010739,13.596,7.634143678,2
S01010740,14.629,8.908870809,2
S01010741,14.485,13.25542623,2
S01010742,14.659,8.721969904,2
S01010743,14.696,8.707233903,2
S01010744,15.484,8.095119485,2
S01010745,14.836,3.376960784,2
S01010746,11.136,25.53110236,2
S01010747,12.488,22.09196191,2
S01010748,18.918,34.01378764,2
S01010749,10.996,22.33247353,2
S01010750,15.592,40.87076278,2
S01010751,16.043,25.67974161,2
S01010752,7.601,10.35046834,2
S01010753,7.936,14.10106176,2
S01010754,7.539,9.215205036,2
S01010755,7.511,4.23749226,2
S01010756,7.776,8.73973525,2
S01010757,28.43,48.70446118,2
S01010758,11.768,16.22701923,2
S01010759,10.329,10.58592409,2
S01010760,10.044,6.114884868,2
S01010761,11.831,24.16915578,2
S01010762,11.452,27.01588629,2
S01010763,23.764,27.35990525,2
S01010764,22.162,30.37099392,2
S01010765,35.035,11.74641724,2
S01010766,15.542,5.595880102,2
S01010767,10.978,15.38109773,2
S01010768,10.895,14.34572049,2
S01010769,10.823,25.7892098,2
S01010770,15.554,13.30582383,2
S01010771,32.072,41.06301794,2
S01010772,30.851,52.67215223,2
S01010773,7.772,32.01218153,2
S01010774,20.412,36.94491678,2
S01010775,1.888,13.4144168,2
S01010776,1.954,7.163226103,2
S01010777,2.31,8.614765625,2
S01010778,2.453,9.177668024,2
S01010779,2.291,7.084536917,2
S01010780,2.058,5.989459578,2
S01010781,1.823,5.333520539,2
S01010782,1.399,4.401641252,2
S01010783,1.35,7.996536364,2
S01010784,1.641,10.2111541,2
S01010785,1.898,10.31915081,2
S01010786,2.758,13.79631904,2
S01010787,13.284,30.29276561,2
S01010788,4.218,18.91410772,2
S01010789,10.206,27.50563957,2
S01010790,21.518,39.77631696,2
S01010791,17.77,37.80238949,2
S01010792,12.159,15.42160887,2
S01010793,11.715,25.88984206,2
S01010794,6.244,18.12441591,2
S01010795,13.521,19.00064155,2
S01010796,17.075,31.31133142,2
S01010797,4.96,12.84076936,2
S01010798,15.409,26.30778578,1
S01010799,4.69,3.398401228,2
S01010800,5.495,7.025772914,2
S01010801,5.176,7.323064972,2
S01010802,5.207,9.170146018,2
S01010803,4.588,5.671685761,2
S01010804,4.725,6.775816327,2
S01010805,5.113,6.780041032,2
S01010806,5.609,9.354920852,2
S01010807,4.966,10.91796491,2
S01010808,4.95,9.82141953,2
S01010809,5.517,12.59070039,2
S01010810,26.082,58.84405697,1
S01010811,44.65,42.33738534,1
S01010812,76.773,84.12912356,1
S01010813,30.159,63.96774583,1
S01010814,42.22,122.3886708,1
S01010815,70.194,106.2647556,1
S01010816,16.75,3.443241325,4
S01010817,16.759,11.91883978,4
S01010818,16.578,5.565128205,4
S01010819,16.449,7.822714286,4
S01010820,16.904,14.29951816,4
S01010821,16.954,11.42675042,4
S01010822,17.165,10.81666451,5
S01010823,15.765,18.13686613,5
S01010824,19.977,37.61111642,5
S01010825,19.873,39.62564917,5
S01010826,21.848,18.92111258,4
S01010827,21.606,20.41700669,4
S01010828,21.449,23.59103309,4
S01010829,19.794,23.65428333,5
S01010830,19.261,23.91833633,5
S01010831,18.954,30.65719064,5
S01010832,19.146,24.0166387,5
S01010833,19.699,26.20379157,5
S01010834,19.515,20.37487445,5
S01010835,18.865,15.86596899,5
S01010836,18.428,8.405466792,5
S01010837,18.77,11.97546212,5
S01010838,18.507,10.21853919,5
S01010839,17.881,7.796148834,5
S01010840,18.441,5.229163265,5
S01010841,17.96,5.66552139,5
S01010842,18.108,3.92163515,5
S01010843,17.628,7.999385692,5
S01010844,17.386,9.522795659,5
S01010845,17.765,11.35724556,5
S01010846,18.069,10.50438889,5
S01010847,17.657,14.59946071,5
S01010848,18.175,18.77204135,5
S01010849,18.401,19.3976551,5
S01010850,18.516,17.61574255,5
S01010851,18.695,18.48675983,5
S01010852,18.767,20.55469529,5
S01010853,18.387,18.12804422,5
S01010854,17.959,17.59411972,5
S01010855,17.901,16.74630357,5
S01010856,17.583,16.51348568,5
S01010857,17.318,18.15666271,5
S01010858,17.197,18.58584828,5
S01010859,17.039,16.19433243,5
S01010860,17.023,14.61581869,5
S01010861,16.552,12.65197612,5
S01010862,16.643,13.08515741,5
S01010863,16.869,12.22295313,5
S01010864,17.116,13.27683482,5
S01010865,16.793,9.025502833,5
S01010866,16.38,10.95025367,5
S01010867,16.22,8.10671365,5
S01010868,15.895,8.656150179,5
S01010869,15.987,13.72690146,5
S01010870,15.677,6.740045161,5
S01010871,15.671,7.049187082,5
S01010872,15.624,6.169118881,5
S01010873,15.543,5.883857404,5
S01010874,15.677,10.14978599,5
S01010875,15.57,8.211958414,5
S01010876,15.829,10.02098649,5
S01010877,15.972,11.75882568,5
S01010878,16.242,11.03367746,5
S01010879,17.044,12.24704463,5
S01010880,17.016,14.75612933,5
S01010881,16.639,12.87713366,5
S01010882,16.687,19.67021544,5
S01010883,16.114,16.59684271,5
S01010884,15.826,13.36991701,5
S01010885,15.484,12.63353079,5
S01010886,15.6,12.52733259,5
S01010887,15.636,11.48782278,5
S01010888,15.755,12.74234375,5
S01010889,15.823,9.602457061,5
S01010890,15.47,7.046859558,5
S01010891,15.301,5.491929412,5
S01010892,15.401,9.352392086,5
S01010893,15.374,11.08469712,5
S01010894,15.597,9.916515262,5
S01010895,15.629,11.96997567,5
S01010896,15.665,15.76920165,5
S01010897,15.874,20.82879187,5
S01010898,16.093,24.23294463,5
S01010899,16.119,25.05799658,5
S01010900,15.957,17.71700581,5
S01010901,15.905,19.85550538,5
S01010902,15.748,13.49294148,5
S01010903,15.708,11.56250631,5
S01010904,15.79,10.71089684,5
S01010905,15.787,9.894059561,5
S01010906,15.828,10.23414596,5
S01010907,15.628,10.57893536,5
S01010908,15.864,9.38197541,5
S01010909,15.873,9.01640056,5
S01010910,15.741,4.23722,5
S01010911,15.891,3.515711645,5
S01010912,16.073,5.949903561,5
S01010913,16.051,10.42438474,5
S01010914,16.438,8.414507576,5
S01010915,16.562,9.859898098,5
S01010916,16.289,6.547261285,5
S01010917,16.474,7.370660112,5
S01010918,16.474,6.364667571,5
S01010919,16.572,7.497179975,5
S01010920,16.606,10.77333333,5
S01010921,16.718,13.24284921,5
S01010922,16.728,7.567265896,5
S01010923,16.737,5.677036405,5
S01010924,16.822,5.919991763,5
S01010925,16.927,6.933916084,5
S01010926,16.844,7.011719745,5
S01010927,16.776,11.18963605,5
S01010928,16.837,13.4322023,5
S01010929,16.819,14.16012879,5
S01010930,15.702,21.57834722,5
S01010931,16.42,21.99297965,6
S01010932,12.27,16.67113393,6
S01010933,12.401,21.63797431,6
S01010934,15.517,8.685129933,5
S01010935,15.796,8.591410061,5
S01010936,15.448,5.647903226,5
S01010937,14.978,7.307692308,5
S01010938,15.287,6.036854141,5
S01010939,15.641,11.02632296,5
S01010940,15.471,9.836500732,5
S01010941,15.618,11.43575581,5
S01010942,15.277,13.56868808,5
S01010943,15.325,11.57304976,5
S01010944,15.159,7.232349921,5
S01010945,14.673,11.08579167,5
S01010946,15.102,11.17066463,5
S01010947,15.027,11.10719216,5
S01010948,14.699,12.60685736,5
S01010949,14.077,15.12852764,5
S01010950,14.865,9.396595745,5
S01010951,14.76,14.92822684,5
S01010952,15.066,14.6547037,5
S01010953,15.259,14.34030303,5
S01010954,14.087,12.20750411,5
S01010955,13.347,15.28524927,5
S01010956,13.366,21.42866136,5
S01010957,11.446,16.0821988,6
S01010958,11.396,14.31791494,6
S01010959,11.278,13.66479275,6
S01010960,11.186,15.40521779,6
S01010961,10.51,13.25001767,6
S01010962,9.89,14.99484434,6
S01010963,9.327,12.65586143,6
S01010964,9.677,11.57987094,6
S01010965,9.88,7.434806576,6
S01010966,10.03,6.527474638,6
S01010967,9.837,7.091068867,6
S01010968,9.777,6.308496503,6
S01010969,9.317,7.246121113,6
S01010970,10.072,4.863513089,6
S01010971,11.533,11.7694839,6
S01010972,12.041,12.80797281,6
S01010973,11.822,10.69336735,6
S01010974,11.757,9.641609195,6
S01010975,12.027,7.104673469,6
S01010976,12.261,8.592095324,6
S01010977,12.169,7.268365385,6
S01010978,12.019,5.876847091,6
S01010979,11.764,9.233636364,6
S01010980,11.929,4.517630674,6
S01010981,11.687,4.427462788,6
S01010982,10.927,7.533972405,6
S01010983,11.607,5.693737179,6
S01010984,11.25,7.728390719,6
S01010985,11.775,6.47257837,6
S01010986,11.842,9.725735568,6
S01010987,11.973,9.483275076,6
S01010988,12.198,10.30736842,6
S01010989,12.416,8.268135224,6
S01010990,12.161,8.012036341,6
S01010991,12.148,7.872992352,6
S01010992,13.249,23.59808748,6
S01010993,12.899,17.15887658,6
S01010994,11.889,18.11570327,6
S01010995,11.465,7.287447844,6
S01010996,11.315,7.963553719,6
S01010997,11.184,11.58133438,6
S01010998,11.374,8.024609756,6
S01010999,11.214,7.341904762,6
S01011000,9.401,15.96345309,6
S01011001,9.268,17.2176227,6
S01011002,9.14,18.15901697,6
S01011003,9.08,17.84862645,6
S01011004,8.781,18.53108974,6
S01011005,11.727,7.185681818,6
S01011006,12.185,11.64705589,6
S01011007,12.295,10.08287281,6
S01011008,12.564,11.86712005,6
S01011009,12.666,13.57250984,6
S01011010,11.671,3.912601054,6
S01011011,11.734,6.389264323,6
S01011012,12.093,7.699916898,6
S01011013,12.417,9.19313591,6
S01011014,12.635,10.97286683,6
S01011015,12.695,13.1180474,6
S01011016,12.879,14.61855792,6
S01011017,14.26,21.9689017,5
S01011018,16.602,17.96046512,5
S01011019,15.987,21.8128225,6
S01011020,17.636,19.96744703,6
S01011021,13.06,15.02049887,6
S01011022,13.349,14.41674699,6
S01011023,13.394,13.73502463,6
S01011024,14.021,14.54420077,6
S01011025,14.284,16.08256618,6
S01011026,14.459,17.85086111,6
S01011027,14.072,14.32477371,6
S01011028,13.906,19.25912361,6
S01011029,14.281,18.8602818,6
S01011030,14.603,20.87283024,6
S01011031,13.389,17.52458447,6
S01011032,13.143,16.96504156,6
S01011033,13.322,17.32663507,6
S01011034,13.485,12.62818759,6
S01011035,13.761,15.19202417,6
S01011036,13.846,12.15790635,6
S01011037,14.705,9.442725857,6
S01011038,15.379,9.519180791,6
S01011039,15.25,8.947109974,6
S01011040,15.772,7.294714096,6
S01011041,15.916,4.760581669,6
S01011042,15.793,6.424987775,6
S01011043,16.296,6.808921016,6
S01011044,16.59,5.323321326,6
S01011045,31.756,65.11503358,2
S01011046,28.043,64.95393004,2
S01011047,23.673,56.36794155,3
S01011048,19.479,53.19193401,2
S01011049,19.409,55.29223974,2
S01011050,22.134,70.82650094,3
S01011051,18.435,30.86018124,3
S01011052,22.942,38.01898364,3
S01011053,18.167,27.39993182,3
S01011054,21.608,41.89254664,3
S01011055,17.313,34.51421215,2
S01011056,17.889,32.1482618,2
S01011057,9.668,13.00731865,2
S01011058,14.597,29.6850431,2
S01011059,14.455,32.34636417,2
S01011060,13.008,7.51724366,2
S01011061,13.197,8.483680473,2
S01011062,13.167,4.665926936,2
S01011063,13.477,11.59479488,2
S01011064,13.601,8.725587949,2
S01011065,13.717,15.07175126,2
S01011066,13.508,4.833438114,2
S01011067,13.624,6.726683938,2
S01011068,12.628,13.30374302,2
S01011069,10.364,17.41852076,2
S01011070,9.978,15.61626783,2
S01011071,12.349,14.83247331,2
S01011072,10.355,15.714305,2
S01011073,12.069,11.47881974,2
S01011074,11.702,9.417224053,2
S01011075,10.648,10.16695682,2
S01011076,10.514,6.177634771,2
S01011077,10.414,9.983474903,2
S01011078,10.377,10.06620975,2
S01011079,10.814,6.738055028,2
S01011080,11.225,8.416336735,2
S01011081,11.141,11.14227549,2
S01011082,10.93,12.05436433,2
S01011083,12.975,15.56355781,2
S01011084,13.977,27.86069767,3
S01011085,13.781,42.40982002,3
S01011086,13.415,27.46595554,3
S01011087,13.761,23.88014555,3
S01011088,14.424,23.95070448,3
S01011089,14.72,28.93985496,3
S01011090,15.93,29.70423989,2
S01011091,11.277,33.06658615,3
S01011092,5.686,11.12216129,3
S01011093,9.797,17.38315564,3
S01011094,5.027,25.48175824,3
S01011095,9.104,24.72303594,3
S01011096,5.415,21.83581475,3
S01011097,10.443,28.11521329,3
S01011098,8.945,17.70646862,3
S01011099,9.439,19.4610348,3
S01011100,9.211,14.22932314,3
S01011101,4.806,11.87490415,3
S01011102,4.513,11.24761293,3
S01011103,4.118,6.074076655,3
S01011104,3.967,7.653274148,3
S01011105,4.678,8.024730914,3
S01011106,5.449,8.816857287,3
S01011107,5.392,11.27207487,3
S01011108,5.073,7.086636197,3
S01011109,4.535,8.805539033,3
S01011110,4.877,6.088005698,3
S01011111,4.854,4.822602273,3
S01011112,5.105,7.922694508,3
S01011113,4.69,6.280921622,3
S01011114,4.953,8.238166199,3
S01011115,4.661,6.366413525,3
S01011116,4.307,6.334947368,3
S01011117,4.354,7.126108871,3
S01011118,4.556,8.005705418,3
S01011119,5.053,10.95973147,3
S01011120,5.13,13.85694362,3
S01011121,3.882,4.775,3
S01011122,4.321,8.357194745,3
S01011123,4.695,12.81504237,3
S01011124,5.023,15.28238654,3
S01011125,5.198,13.34203252,3
S01011126,5.143,10.4672012,3
S01011127,5.624,14.68078358,3
S01011128,4.871,12.11865599,3
S01011129,5.156,16.03846774,3
S01011130,4.426,10.28888191,3
S01011131,11.356,4.780989011,3
S01011132,11.216,4.852917595,3
S01011133,10.716,8.737123596,3
S01011134,10.381,4.549229223,3
S01011135,10.244,8.597987968,3
S01011136,10.503,8.999270517,3
S01011137,10.369,9.599880478,3
S01011138,10.31,11.87436037,3
S01011139,10.138,11.62430337,3
S01011140,9.855,9.802486034,3
S01011141,9.704,10.40061828,3
S01011142,10.246,21.50499706,3
S01011143,12.937,22.72417801,3
S01011144,13.258,24.17543563,3
S01011145,13.835,27.14315658,3
S01011146,14.457,28.91258235,3
S01011147,15.133,28.35079104,3
S01011148,12.234,23.28226175,3
S01011149,14.805,21.4559558,3
S01011150,14.532,14.73564346,3
S01011151,14.561,12.70562284,3
S01011152,16.304,22.97065714,3
S01011153,14.35,7.910034562,3
S01011154,14.587,2.358324421,3
S01011155,14.737,5.068872473,3
S01011156,15.384,14.15550442,3
S01011157,14.788,11.73231771,3
S01011158,14.303,9.773700787,3
S01011159,14.582,7.45759633,3
S01011160,14.458,8.251364136,3
S01011161,14.579,10.07087912,3
S01011162,14.74,12.42188632,3
S01011163,14.768,13.01889313,3
S01011164,14.984,15.80314202,3
S01011165,14.858,12.64764398,3
S01011166,14.7,19.35670078,3
S01011167,14.693,18.61045517,3
S01011168,19.429,34.76411982,3
S01011169,14.833,20.56977674,3
S01011170,15.708,31.64510428,3
S01011171,31.004,47.14031031,0
S01011172,32.949,39.0884641,0
S01011173,28.098,18.12771215,0
S01011174,27.365,17.99977669,1
S01011175,24.5,5.882593985,1
S01011176,22.911,9.945106679,1
S01011177,21.51,7.570977638,1
S01011178,13.371,14.69743191,4
S01011179,14.588,20.21330221,4
S01011180,14.645,21.77096269,4
S01011181,16.484,18.19861538,5
S01011182,16.222,31.56356784,4
S01011183,14.031,10.16366025,4
S01011184,13.879,19.10668293,4
S01011185,14.416,10.27601471,4
S01011186,14.657,14.06793538,4
S01011187,15.232,21.30893233,4
S01011188,15.393,24.0345715,4
S01011189,15.418,21.56660976,4
S01011190,15.594,22.3699843,4
S01011191,15.659,24.08952381,4
S01011192,15.657,25.0098924,4
S01011193,15.423,20.8966643,4
S01011194,15.209,20.679326,4
S01011195,15.04,19.08523688,4
S01011196,15.391,26.77076412,4
S01011197,15.439,26.60624569,4
S01011198,15.651,27.34571314,4
S01011199,15.389,23.44252881,4
S01011200,15.67,20.77948311,4
S01011201,15.634,21.18693259,4
S01011202,15.923,18.61474526,4
S01011203,15.93,20.09326613,4
S01011204,15.52,22.93422523,4
S01011205,15.71,18.21672137,4
S01011206,16.118,19.63469346,4
S01011207,16.299,22.07909181,4
S01011208,16.129,19.6784785,4
S01011209,16.18,22.50168246,4
S01011210,16.432,24.82767053,4
S01011211,16.708,25.01655271,4
S01011212,15.554,27.59427464,4
S01011213,15.768,24.21292369,4
S01011214,15.493,23.10204716,4
S01011215,15.201,21.2945302,4
S01011216,15.196,20.94671162,4
S01011217,15.141,18.38199312,4
S01011218,14.775,17.64497143,4
S01011219,15.044,19.76431586,4
S01011220,15.237,21.62848988,4
S01011221,15.135,20.52104541,4
S01011222,14.843,17.76177115,4
S01011223,14.785,17.98232098,4
S01011224,14.833,14.53709618,4
S01011225,14.632,14.77324247,4
S01011226,14.51,12.93131605,4
S01011227,14.056,9.398903385,4
S01011228,14.179,10.15746094,4
S01011229,14.019,9.372028037,4
S01011230,13.729,6.154443878,4
S01011231,13.601,5.757938742,4
S01011232,13.672,9.799120219,4
S01011233,15.664,15.8183687,4
S01011234,15.729,11.72635548,4
S01011235,15.832,9.034973958,4
S01011236,15.881,9.351337522,4
S01011237,16.388,11.42174675,4
S01011238,16.422,10.81754658,4
S01011239,16.284,7.354295676,4
